ID,Longitude,Latitude,year,month,LST_d,LST_n
3889,-44.5,-12.5,2015,9,43.306392824,16.9008280416667
3890,-44.5,-12.5,2015,10,46.1727225590909,19.0589390789474
3891,-44.5,-12.5,2015,11,42.9781743818182,19.7866617666667
3892,-44.5,-12.5,2015,12,39.96749115,20.7199929090909
3893,-44.5,-12.5,2016,1,33.23999634,21.0799866
3894,-44.5,-12.5,2016,2,31.3999938928571,19.7707613307692
3895,-44.5,-12.5,2016,3,32.8507667,19.93999290625
3896,-44.5,-12.5,2016,4,35.9787426,18.3490850181818
3897,-44.5,-12.5,2016,5,34.4389423631579,17.4053243066667
3898,-44.5,-12.5,2016,6,33.61099091,16.7673628842105
3899,-44.5,-12.5,2016,7,34.4123030538462,15.3949941041667
3900,-44.5,-12.5,2016,8,37.270394292,16.8390849681818
3901,-44.5,-12.5,2016,9,40.9057094,18.07874488125
3902,-44.5,-12.5,2016,10,40.65249061875,19.7327215
3903,-44.5,-12.5,2016,11,40.3285631357143,19.674995425
3904,-44.5,-12.5,2016,12,33.5709006545455,19.8199942285714
3905,-44.5,-12.5,2017,1,33.6076847923077,19.0509061
3906,-44.5,-12.5,2017,2,27.0633290666667,19.23999025
3907,-44.5,-12.5,2017,3,29.5133259916667,19.8666585222222
3908,-44.5,-12.5,2017,4,33.353736875,18.8984562769231
3909,-44.5,-12.5,2017,5,32.1133270208333,18.1099955111111
3910,-44.5,-12.5,2017,6,31.8451775444444,16.7229904
3911,-44.5,-12.5,2017,7,30.4417353043478,15.6415323115385
3912,-44.5,-12.5,2017,8,37.2492229769231,16.5026046043478
3913,-44.5,-12.5,2017,9,38.5799905565217,18.3314237952381
3914,-44.5,-12.5,2017,10,45.654992675,19.6610476789474
3915,-44.5,-12.5,2017,11,35.6724929875,19.8628496571429
3916,-44.5,-12.5,2017,12,32.4074897875,20.7028503428571
3917,-44.5,-12.5,2018,1,31.2222188333333,18.72499085
3918,-44.5,-12.5,2018,2,25.50399169,18.4171404142857
3919,-44.5,-12.5,2018,3,28.6236322454545,19.4499969416667
3920,-44.5,-12.5,2018,4,30.5885620142857,18.1490811363636
3921,-44.5,-12.5,2018,5,31.3881752727273,17.43099365
3922,-44.5,-12.5,2018,6,31.380792236,15.8076840884615
3923,-44.5,-12.5,2018,7,32.2924067965517,15.0958264666667
3924,-44.5,-12.5,2018,8,36.4199916190476,16.97799682
3925,-44.5,-12.5,2018,9,39.2299915636364,16.94749450625
3926,-44.5,-12.5,2018,10,41.59066162,19.3199951133333
3927,-44.5,-12.5,2018,11,35.1833241833333,18.1133321
3928,-44.5,-12.5,2018,12,32.6763555454545,18.8977729
3929,-44.5,-12.5,2019,1,31.4426595266667,19.1228594
3930,-44.5,-12.5,2019,2,29.6099929875,19.19666035
3931,-44.5,-12.5,2019,3,30.3436307181818,20.5066579333333
3932,-44.5,-12.5,2019,4,32.85599365,18.6909013454545
3933,-44.5,-12.5,2019,5,32.8357800947368,18.6481767090909
3934,-44.5,-12.5,2019,6,30.775989992,16.478395992
3935,-44.5,-12.5,2019,7,32.8504280391304,15.3961835619048
3936,-44.5,-12.5,2019,8,35.3971339666667,15.7399943863636
3937,-44.5,-12.5,2019,9,41.5536263090909,18.271423347619
3938,-44.5,-12.5,2019,10,42.9813273133333,18.2842821357143
3939,-44.5,-12.5,2019,11,42.0716603583333,20.0466647555556
3940,-44.5,-12.5,2019,12,34.37399595,19.81799622
3941,-44.5,-12.5,2020,1,30.0719879,19.8216578166667
3942,-44.5,-12.5,2020,2,28.7699890125,18.58332825
3943,-44.5,-12.5,2020,3,31.02999875,19.7866617666667
3944,-44.5,-12.5,2020,4,30.4654485363636,19.6511060777778
3945,-44.5,-12.5,2020,5,28.7183253,17.84124374375
3946,-44.5,-12.5,2020,6,29.061730426087,16.387995915
3947,-44.5,-12.5,2020,7,30.543192136,15.7791608125
3948,-44.5,-12.5,2020,8,34.987492875,16.3018133
3949,-44.5,-12.5,2020,9,38.9333267125,18.4563570863636
3950,-44.5,-12.5,2020,10,41.8076829076923,19.0233306916667
3951,-44.5,-12.5,2020,11,35.2566579333333,18.4399922666667
3952,-44.5,-12.5,2020,12,33.2049942,19.3799947083333
3953,-44.5,-12.5,2021,1,31.4449920625,19.0679952
3954,-44.5,-12.5,2021,2,28.48999025,18.49998475
3955,-44.5,-12.5,2021,3,31.9539917,17.33499145
3956,-44.5,-12.5,2021,4,30.98399046,18.9766591333333
3957,-44.5,-12.5,2021,5,32.4474945,15.1586608933333
3958,-44.5,-12.5,2021,6,32.9918101909091,15.7010465894737
3959,-44.5,-12.5,2021,7,33.678253173913,15.2015333884615
3960,-44.5,-12.5,2021,8,35.8257083,15.9869504173913
3961,-44.5,-12.5,2021,9,41.7082286117647,17.9099934833333
3962,-44.5,-12.5,2021,10,42.1383234583333,20.24666
3963,-44.5,-12.5,2021,11,32.20999145,19.30999755
3964,-44.5,-12.5,2021,12,29.91999815,NA
3965,-44.5,-11.5,2015,1,37.5741110352941,22.0014212357143
3966,-44.5,-11.5,2015,2,32.8033243833333,21.5099945
3967,-44.5,-11.5,2015,3,31.9822150444445,22.2228524285714
3968,-44.5,-11.5,2015,4,35.2428501714286,22.1672640545454
3969,-44.5,-11.5,2015,5,31.9371323428572,20.159998575
3970,-44.5,-11.5,2015,6,34.1218973761905,18.5986592666667
3971,-44.5,-11.5,2015,7,34.8719925,19.8249950375
3972,-44.5,-11.5,2015,8,37.9215310923077,18.6339058391304
3973,-44.5,-11.5,2015,9,43.47249095,21.1182556217391
3974,-44.5,-11.5,2015,10,46.7752278666667,22.76399842
3975,-44.5,-11.5,2015,11,44.6476863,23.5999959333333
3976,-44.5,-11.5,2015,12,37.246308968421,21.944992075
3977,-44.5,-11.5,2016,1,31.93999735,24.5
3978,-44.5,-11.5,2016,2,30.7433243,20.2636358
3979,-44.5,-11.5,2016,3,30.1311069055556,21.02799378
3980,-44.5,-11.5,2016,4,32.0470491352941,20.1785670571429
3981,-44.5,-11.5,2016,5,32.086991885,18.1879923466667
3982,-44.5,-11.5,2016,6,32.3818940619048,18.0209017681818
3983,-44.5,-11.5,2016,7,33.8030724076923,16.6236308636364
3984,-44.5,-11.5,2016,8,37.446394044,18.6542808904762
3985,-44.5,-11.5,2016,9,40.54499207,20.1846102153846
3986,-44.5,-11.5,2016,10,40.3831498,21.89999391
3987,-44.5,-11.5,2016,11,38.5984520538462,21.27199708
3988,-44.5,-11.5,2016,12,31.2185625357143,18.8733215666667
3989,-44.5,-11.5,2017,1,33.4155476777778,20.3111029777778
3990,-44.5,-11.5,2017,2,29.20332845,NA
3991,-44.5,-11.5,2017,3,29.78198853,20.68798826
3992,-44.5,-11.5,2017,4,29.5752868647059,20.4163540909091
3993,-44.5,-11.5,2017,5,33.2733256047619,18.5199977285714
3994,-44.5,-11.5,2017,6,33.9424908958333,18.1114196785714
3995,-44.5,-11.5,2017,7,32.476793208,16.5152311857143
3996,-44.5,-11.5,2017,8,37.7961437538462,17.8923775857143
3997,-44.5,-11.5,2017,9,39.3891563375,20.7518130181818
3998,-44.5,-11.5,2017,10,44.6358273833333,22.366995235
3999,-44.5,-11.5,2017,11,36.6044345555556,21.53599244
4000,-44.5,-11.5,2017,12,31.69249725,19.2499898166667
4001,-44.5,-11.5,2018,1,35.8527166090909,21.29199218
4002,-44.5,-11.5,2018,2,29.3524970875,18.72799682
4003,-44.5,-11.5,2018,3,27.1174926875,21.5399894625
4004,-44.5,-11.5,2018,4,29.0799937411765,19.24749755
4005,-44.5,-11.5,2018,5,32.6825999391304,18.1079935666667
4006,-44.5,-11.5,2018,6,33.3582524913044,17.2399953166667
4007,-44.5,-11.5,2018,7,34.2530705461539,16.6252096434783
4008,-44.5,-11.5,2018,8,37.1999939,19.1288825111111
4009,-44.5,-11.5,2018,9,40.3052102826087,20.1694030705882
4010,-44.5,-11.5,2018,10,41.7844373777778,22.3555535
4011,-44.5,-11.5,2018,11,30.8127219636364,19.70999145
4012,-44.5,-11.5,2018,12,28.36199035,19.25749205
4013,-44.5,-11.5,2019,1,31.2199955,19.26832835
4014,-44.5,-11.5,2019,2,31.587490075,20.78799438
4015,-44.5,-11.5,2019,3,29.06599732,18.8999989833333
4016,-44.5,-11.5,2019,4,28.7922950153846,20.1676870538462
4017,-44.5,-11.5,2019,5,31.48726585,19.9279927533333
4018,-44.5,-11.5,2019,6,32.154393308,17.38399201
4019,-44.5,-11.5,2019,7,34.5874900791667,16.9599948333333
4020,-44.5,-11.5,2019,8,36.6418082545455,18.6747324
4021,-44.5,-11.5,2019,9,41.5763577636364,20.4499913954545
4022,-44.5,-11.5,2019,10,40.3168350947368,21.78599852
4023,-44.5,-11.5,2019,11,38.8309020909091,21.064987175
4024,-44.5,-11.5,2019,12,38.0290832363636,21.4499939
4025,-44.5,-11.5,2020,1,30.12599488,21.8914271857143
4026,-44.5,-11.5,2020,2,28.12999573,21.5742797857143
4027,-44.5,-11.5,2020,3,26.95598756,20.1733296666667
4028,-44.5,-11.5,2020,4,25.1899948083333,20.72400512
4029,-44.5,-11.5,2020,5,28.24856785,17.4799913642857
4030,-44.5,-11.5,2020,6,29.5428510428571,17.70181135
4031,-44.5,-11.5,2020,7,31.9691607125,17.3107616692308
4032,-44.5,-11.5,2020,8,36.8072690045455,18.8418985952381
4033,-44.5,-11.5,2020,9,40.8724899333333,20.87299195
4034,-44.5,-11.5,2020,10,44.1699916428571,20.15142385
4035,-44.5,-11.5,2020,11,33.1733246,18.7514256
4036,-44.5,-11.5,2020,12,31.44999695,19.28199769
4037,-44.5,-11.5,2021,1,32.8983256166667,20.30599062
4038,-44.5,-11.5,2021,2,26.6799927,21.0799866
4039,-44.5,-11.5,2021,3,25.6542794285714,20.74398804
4040,-44.5,-11.5,2021,4,28.6699931,20.70800168
4041,-44.5,-11.5,2021,5,30.3576408882353,17.053326925
4042,-44.5,-11.5,2021,6,32.259991445,16.2090897727273
4043,-44.5,-11.5,2021,7,33.5863578136364,16.5133277055556
4044,-44.5,-11.5,2021,8,36.7457057380952,17.1860829130435
4045,-44.5,-11.5,2021,9,41.0389404315789,20.7035235235294
4046,-44.5,-11.5,2021,10,42.5435234470588,22.4945345818182
4047,-44.5,-11.5,2021,11,28.74398804,NA
4048,-44.5,-11.5,2021,12,27.994987475,NA
4049,-44.5,-10.5,2015,1,30.40374756875,20.91399536
4050,-44.5,-10.5,2015,2,27.49998778,22.1600037
4051,-44.5,-10.5,2015,3,28.1755506777778,21.0953791538462
4052,-44.5,-10.5,2015,4,28.117492675,21.7674980125
4053,-44.5,-10.5,2015,5,27.1156430478261,20.8236278090909
4054,-44.5,-10.5,2015,6,30.11199341,21.11374473125
4055,-44.5,-10.5,2015,7,33.7799944238095,21.594995115
4056,-44.5,-10.5,2015,8,36.5384509730769,21.8382528565217
4057,-44.5,-10.5,2015,9,41.743326825,22.398393556
4058,-44.5,-10.5,2015,10,44.62298582,24.4356477217391
4059,-44.5,-10.5,2015,11,38.4490827909091,22.2290843727273
