-50.21668663, -12.4864162674
-50.3099952097, -12.8285477261
-50.1233780504, -12.8752020159
-50.0767237606, -12.8907534458
-50.0145180408, -12.9218563057
-49.8123494516, -13.0151648853
-49.6568351522, -13.1240248949
-49.4857694229, -13.2173334745
-49.3769094133, -13.2484363344
-49.3769094133, -13.1395763248
-49.3302551235, -13.0307163153
-49.2680494038, -12.9218563057
-49.1436379642, -12.8596505859
-49.0192265247, -12.9218563057
-48.8481607954, -12.8285477261
-48.8326093655, -12.9685105955
-48.7237493559, -12.9529591656
-48.692646496, -13.0462677452
-48.6459922062, -13.092922035
-48.5993379164, -13.2484363344
-48.5837864864, -13.3261934841
-48.179449308, -13.2017820446
-47.6507006901, -13.4350534937
-47.6040464003, -13.092922035
-47.4485321009, -13.2795391943
-46.4687920147, -13.0151648853
-46.3132777153, -13.0773706051
-46.3132777153, -13.357296344
-46.0644548363, -13.2639877643
-46.2199691357, -13.4195020637
-46.2510719956, -14.1037649811
-45.9400433968, -14.3525878601
-46.0333519764, -14.8657850481
-46.1111091261, -15.2390193666
-45.9244919668, -15.1612622169
-45.7378748076, -15.0990564972
-45.5201547884, -14.9435421978
-45.1935747597, -14.7569250385
-44.3071432532, -14.2592792805
-43.7317403454, -14.3370364301
-43.6539831957, -13.8393906721
-43.4829174664, -13.8393906721
-43.3118517371, -13.7616335224
-43.1252345778, -13.4817077835
-43.0008231383, -13.4195020637
-42.8608602688, -13.2950906242
-42.9541688485, -13.0462677452
-42.8453088389, -12.9374077356
-43.0008231383, -12.3464533979
-43.2185431574, -12.3464533979
-43.2963003071, -12.4086591177
-43.2340945874, -12.6574819967
-43.7783946352, -12.2842476782
-43.9339089346, -12.2686962482
-43.6539831957, -11.9265647896
-43.9805632244, -10.9779275633
-43.9028060748, -10.8535161238
-43.9494603646, -10.6668989645
-44.0583203741, -10.5891418148
-44.0116660843, -10.4025246555
-43.9650117945, -10.4647303753
-43.6695346257, -9.96708461725
-43.6384317658, -9.8271217478
-43.840600355, -9.5471960089
-43.7628432053, -9.43833599932
-43.9650117945, -9.15841026042
-43.7783946352, -8.76962451194
-43.6539831957, -8.28753018383
-43.5295717562, -7.94539872516
-43.7161889155, -7.72767870602
-43.7628432053, -6.91900434918
-43.8250489251, -6.79459290967
-43.6850860556, -6.74793861985
-43.5140203263, -6.82569576955
-43.4362631766, -6.8879014893
-43.2963003071, -6.79459290967
-43.1407860077, -6.77904147973
-43.0319259982, -6.77904147973
-42.9697202784, -6.71683575997
-42.8919631287, -6.57687289052
-42.8764116988, -6.43691002107
-42.814205979, -6.28139572168
-42.9541688485, -6.1725357121
-43.078580288, -6.04812427259
-43.0941317179, -5.79930139356
-43.078580288, -5.61268423429
-42.8919631287, -5.41051564509
-42.7986545491, -5.20834705588
-42.7986545491, -5.00617846667
-42.8608602688, -4.83511273734
-42.9386174185, -4.66404700801
-42.8764116988, -4.52408413855
-42.829757409, -4.43077555892
-42.9386174185, -4.27526125953
-42.9697202784, -4.22860696971
-42.7831031191, -4.08864410026
-42.6897945395, -3.88647551105
-42.6742431096, -3.69985835178
-42.5809345299, -3.57544691227
-42.5031773802, -3.46658690269
-42.4409716605, -3.45103547275
-42.2699059311, -3.45103547275
-42.1921487814, -3.37327832306
-42.1143916318, -3.27996974342
-42.0366344821, -3.21776402367
-41.9899801922, -3.18666116379
-41.8811201827, -3.06224972428
-41.803363033, -2.96894114464
-42.3321116509, -2.90673542488
-42.4254202305, -2.84452970513
-42.6586916796, -2.84452970513
-42.7208973994, -2.76677255543
-42.8453088389, -2.78232398537
-42.814205979, -3.26441831348
-43.7317403454, -2.44019252671
